raw_database_id,cardName,status,price,isLegacy,pokedexNumber,imageUrl,possessions,type,cardNumber,rarity,series,createdAt
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_130.png,,,SV11B-130,AR,sv11B -「블랙볼트」,
,마셰이드,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV7a-066.png,,,SV7a-066,AR,sv7a -「낙원드래고나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_122.png,,,SV10-122,SR,sv10 -「로켓단의 영광」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-108.png,,,S11-108,SR,s11 -「로스트어비스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_097.png,,,SV11W-097,AR,sv11W -「화이트플레어」,
,밀탱크,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-199.png,,포켓몬,S12a-199,AR,s12a -「VSTAR 유니버스」,
,제빈,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_229.png,,,SV8a-229,SAR,sv8a -「테라스탈 페스타 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_073.png,,,SV6a-073,AR,sv6a -「나이트원더러」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_066.png,,,SV6a-066,AR,sv6a -「나이트원더러」,
,에레키블,보유중,0,,466,https://mtg-kr.com/cardimage/poketcgS12a-180.png,,포켓몬,S12a-180,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-087.png,,,S9a-087,HR,s9a -「배틀리전」,
,체렌의 배려심,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-244.png,,서포트,S12a-244,SAR,s12a -「VSTAR 유니버스」,
,모부기,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-206.png,,포켓몬,S12a-206,AR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_077.png,,,SV4M-077,AR,sv4M -「미래의 일섬」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,,,SV11B-142,AR,sv11B -「블랙볼트」,
,아꾸왁,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1a-082.png,,,SV1a-082,AR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_062.png,,서포트,SM10b-062,SR,sm10b -「스카이레전드」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-252.png,,,S12a-252,SR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-087.png,,스타디움,S10P-087,UR,s10P -「스페이스 저글러」,
,탱탱겔 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,,,SV11W-170,SAR,sv11W -「화이트플레어」,
,랄토스,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,,포켓몬,SV1S-083,AR,sv1S -「스칼렛 ex」,
,네모,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_343.png,,서포트,SV4a-343,SR,sv4a -「샤이니트레저 ex」,
,메가저리더프 ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-235.png,,포켓몬,M2a-235,SAR,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,,서포트,SM6b-062,SR,sm6b -「챔피언로드」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,,,SV6a-074,AR,sv6a -「나이트원더러」,
,피카츄 Vmax,미보유,0,,25,https://mtg-kr.com/cardimage/poketcgS8b-223.png,,포켓몬,S8b-223,CSR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,,,SV11B-122,AR,sv11B -「블랙볼트」,
,일격 우라오스 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-238.png,,포켓몬,S8b-238,CSR,s8b -「VMAX 클라이맥스」,
,글레이시아 V,보유중,0,,471,https://mtg-kr.com/cardimage/poketcgS6a-076.png,,포켓몬,S6a-076,SR,s6a -「이브이 히어로즈」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-076.png,,,S10P-076,SR,s10P -「스페이스 저글러」,
,대도각참,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-089.png,,,SV1S-089,AR,sv1S -「스칼렛 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_087.png,,,SV2P-087,SR,sv2P -「스노해저드」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgMC-750.png,,,MC-750,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2-089.png,,,M2-089,AR,m2 -「인페르노X」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-121.png,,,S9-121,HR,s9 -「스타버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-107.png,,,S9-107,SR,s9 -「스타버스」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2-082.png,,,M2-082,AR,m2 -「인페르노X」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_068.png,,,SV4K-068,AR,sv4K -「고대의 포효」,
,음뱃,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9-111.png,,,SV9-111,AR,sv9 -「배틀파트너즈」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1V-086.png,,,SV1V-086,AR,sv1V -「바이올렛 ex」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-075.png,,,M1L-075,AR,m1L -「메가 브레이브」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_083.png,,,SV7a-083,SR,sv7a -「낙원드래고나」,
,딩루 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_094.png,,포켓몬,SV2D-094,SAR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-080.png,,,S11a-080,SR,s11a -「백열의 아르카나」,
,그라에나,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-072.png,,,S9a-072,CHR,s9a -「배틀리전」,
,리자몽 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,,포켓몬,SV3-134,SAR,sv3 - 「흑염의 지배자」,
,이상해풀,보유중,0,true,2,https://mtg-kr.com/cardimage/poketcgSV2a-167.png,,포켓몬,SV2a-167,AR,sv2a -「포켓몬 카드 151」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-202.png,,,M2a-202,AR,m2a -「메가드림」,
,피카츄ex,미보유,0,,25,https://mtg-kr.com/cardimage/poketcgMC-764.png,,포켓몬,MC-764,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,빛나는 뮤,보유중,0,true,,,,,,A,,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_075.png,,,SV2D-075,AR,sv2D -「클레이버스트」,
,메가리자몽X ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-110.png,,포켓몬,M2-110,SAR,m2 -「인페르노X」,
,팽도리,등급카드,0,true,,https://mtg-kr.com/cardimage/poketcgSM11b-052.png,,,SM11b-052,CHR,sm11b -「드림리그」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_078.png,,,SV2D-078,AR,sv2D -「클레이버스트」,
,따라큐 V,미보유,0,,,https://mtg-kr.com/cardimage/poketcgS8b-233.png,,포켓몬,S8b-233,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_223.png,,,SM8b-223,SSR,sm8b -「울트라샤이니」,
,리자몽,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-187.png,,포켓몬,S8b-187,CHR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_069.png,,,SV4M-069,AR,sv4M -「미래의 일섬」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_094.png,,,SV1a-094,SR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_086.png,,,SV2P-086,SR,sv2P -「스노해저드」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_139.png,,,SV3-139,UR,sv3 - 「흑염의 지배자」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_151.png,,,SM8b-151,SR,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-260.png,,서포트,S8b-260,SR,s8b -「VMAX 클라이맥스」,
,찌르꼬,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-090.png,,포켓몬,SV1S-090,AR,sv1S -「스칼렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_092.png,,,SV11W-092,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_076.png,,,SV3a-076,SR,sv3a -「레이징서프」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_086.png,,,SV2D-086,SR,sv2D -「클레이버스트」,
,카푸꼬꼬꼭 ex,미보유,0,true,785,https://mtg-kr.com/cardimage/poketcgSV3a-086.png,,,SV3a-086,SAR,sv3a -「레이징서프」,
,타로,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_231.png,,,SV8a-231,SAR,sv8a -「테라스탈 페스타 ex」,
,에브이 ex,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV8a-211.png,,포켓몬,SV8a-211,SAR,sv8a -「테라스탈 페스타 ex」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-069.png,,,M1S-069,AR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_080.png,,,SV6a-080,SR,sv6a -「나이트원더러」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1V-087.png,,,SV1V-087,AR,sv1V -「바이올렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_107.png,,,SV10-107,AR,sv10 -「로켓단의 영광」,
,그우린차 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_089.png,,포켓몬,SV5a-089,SAR,sv5a -「크림슨헤이즈」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9-110.png,,,SV9-110,AR,sv9 -「배틀파트너즈」,
,과미드라,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV9a-068.png,,포켓몬,SV9a-068,AR,sv9a -「열풍의 아레나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_109.png,,,SV6-109,AR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-082.png,,,S10a-082,,s10a -「다크판타스마」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_070.png,,,SV4K-070,AR,sv4K -「고대의 포효」,
,가라르 프리져 V,미보유,0,,144,https://mtg-kr.com/cardimage/poketcgS8b-230.png,,포켓몬,S8b-230,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_161.png,,,SV11W-161,SR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-072.png,,,M1L-072,AR,m1L -「메가 브레이브」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-078.png,,,S11a-078,SR,s11a -「백열의 아르카나」,
,보스의 지령,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_099.png,,서포트,SV1a-099,SAR,sv1a -「트리플렛비트」,
,엘레이드,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_057.png,,포켓몬,SM11b-057,CHR,sm11b -「드림리그」,
,민화의 초대,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_197.png,,,SV2a-197,SR,sv2a -「포켓몬 카드 151」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_117.png,,,SV6-117,SR,sv6 -「변환의 가면」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_083.png,,,SV5K-083,AR,sv5K -「와일드포스」,
,모야모의 찌리비크,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9-104.png,,,SV9-104,AR,sv9 -「배틀파트너즈」,
,두드리짱 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_093.png,,,SV2D-093,SAR,sv2D -「클레이버스트」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-189.png,,,S8b-189,CHR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,,,SV9-120,SR,sv9 -「배틀파트너즈」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_111.png,,,SV6-111,AR,sv6 -「변환의 가면」,
,무쇠무인 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_213.png,,포켓몬,SV8a-213,SAR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_082.png,,,SV5a-082,SR,sv5a -「크림슨헤이즈」,
,,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_059.png,,포켓몬,SM6b-059,SR,sm6b -「챔피언로드」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,,,SV11W-157,AR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_104.png,,,SV6-104,AR,sv6 -「변환의 가면」,
,자마젠타 V,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S12a/S12a_232.png,,포켓몬,S12a-232,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-080.png,,,M1L-080,SR,m1L -「메가 브레이브」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_091.png,,,SV2D-091,SR,sv2D -「클레이버스트」,
,뮤 ex,미보유,0,,151,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_205.png,,포켓몬,SV2a-205,SAR,sv2a -「포켓몬 카드 151」,
,마라카치,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9-101.png,,,SV9-101,AR,sv9 -「배틀파트너즈」,
,리자드,보유중,0,true,5,https://mtg-kr.com/cardimage/poketcgSV2a-169.png,,포켓몬,SV2a-169,AR,sv2a -「포켓몬 카드 151」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-253.png,,,S12a-253,SR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-080.png,,,M1S-080,SR,m1S -「메가 심포니아」,
,파오젠 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_093.png,,,SV2P-093,SAR,sv2P -「스노해저드」,
,글레이시아 ex,보유중,0,,471,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,,포켓몬,SV8a-206,SAR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-095.png,,,M2-095,SR,m2 -「인페르노X」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-083.png,,,S10a-083,,s10a -「다크판타스마」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_122.png,,,SV7-122,SR,sv7 -「스텔라미라클」,
,팬텀,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-074.png,,,S10a-074,CHR,s10a -「다크판타스마」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_095.png,,,SV1S-095,SR,sv1S -「스칼렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,,,SV11W-118,AR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_077.png,,,SV5M-077,AR,sv5M -「사이버저지」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-230.png,,,M2a-230,MA,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_089.png,,,SV5K-089,SR,sv5K -「와일드포스」,
,한카리아스 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-084.png,,,S9a-084,CSR,s9a -「배틀리전」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_144.png,,,SV11B-144,AR,sv11B -「블랙볼트」,
,멜론,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-237.png,,서포트,S12a-237,SAR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,,,SV11W-101,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_077.png,,,SV6a-077,SR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_091.png,,,SV1a-091,SR,sv1a -「트리플렛비트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_122.png,,,SV11W-122,AR,sv11W -「화이트플레어」,
,뮤츠 GX,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_219.png,,포켓몬,SM8b-219,SSR,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_075.png,,,SV4K-075,AR,sv4K -「고대의 포효」,
,피나,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_096.png,,서포트,SV2P-096,SAR,sv2P -「스노해저드」,
,뮤 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV4a-327.png,,포켓몬,SV4a-327,SSR,sv4a -「샤이니트레저 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-114.png,,,S11-114,SR,s11 -「로스트어비스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_206.png,,,SM8b-206,SSR,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_101.png,,,SV1a-101,UR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-081.png,,,S10P-081,HR,s10P -「스페이스 저글러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_205.png,,,SM8b-205,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_072.png,,,SV9a-072,AR,sv9a -「열풍의 아레나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_119.png,,,SV8-119,SR,sv8 -「초전브레이커」,
,오거폰 우물의 가면,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_208.png,,포켓몬,SV8a-208,SAR,sv8a -「테라스탈 페스타 ex」,
,악뜨거,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,,,SV1a-079,AR,sv1a -「트리플렛비트」,
,아이리스의 투지,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-248.png,,,M2a-248,SAR,m2a -「메가드림」,
,코일,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_055.png,,,SM11b-055,CHR,sm11b -「드림리그」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-223.png,,,M2a-223,MA,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_092.png,,,SV5M-092,SR,sv5M -「사이버저지」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,,,SV4M-083,SR,sv4M -「미래의 일섬」,
,리피아 Vstar,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-210.png,,,S12a-210,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-098.png,,,M2-098,SR,m2 -「인페르노X」,
,메로엣타 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_170.png,,포켓몬,SV11B-170,SAR,sv11B -「블랙볼트」,
,부르릉,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_117.png,,,SV3-117,AR,sv3 - 「흑염의 지배자」,
,추명,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_195.png,,,SV8a-195,SR,sv8a -「테라스탈 페스타 ex」,
,마티스의 거래,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-091.png,,,M1L-091,SAR,m1L -「메가 브레이브」,
,파라꼬,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV2P-082.png,,,SV2P-082,AR,sv2P -「스노해저드」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-071.png,,,M1S-071,AR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_077.png,,,SV7a-077,SR,sv7a -「낙원드래고나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_120.png,,,SV6-120,SR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_120.png,,,SV8-120,SR,sv8 -「초전브레이커」,
,드래펄트 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_221.png,,,SV8a-221,SAR,sv8a -「테라스탈 페스타 ex」,
,프리져,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9-102.png,,,SV9-102,AR,sv9 -「배틀파트너즈」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-228.png,,,M2a-228,MA,m2a -「메가드림」,
