raw_database_id,pokedexNumber,isLegacy,cardName,imageUrl,type,possessions,status,series,cardNumber,rarity,createdAt,price
,,true,체렌의 배려심,https://mtg-kr.com/cardimage/poketcgS12a-244.png,서포트,,보유중,s12a -「VSTAR 유니버스」,S12a-244,SAR,,0
,,true,모부기,https://mtg-kr.com/cardimage/poketcgS12a-206.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-206,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_077.png,,,보유중,sv4M -「미래의 일섬」,SV4M-077,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,,,보유중,sv11B -「블랙볼트」,SV11B-142,AR,,0
,,true,아꾸왁,https://mtg-kr.com/cardimage/poketcgSV1a-082.png,,,보유중,sv1a -「트리플렛비트」,SV1a-082,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_062.png,서포트,,미보유,sm10b -「스카이레전드」,SM10b-062,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS12a-252.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-252,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10P-087.png,스타디움,,미보유,s10P -「스페이스 저글러」,S10P-087,UR,,0
,,true,탱탱겔 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,,,보유중,sv11W -「화이트플레어」,SV11W-170,SAR,,0
,,,랄토스,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,포켓몬,,보유중,sv1S -「스칼렛 ex」,SV1S-083,AR,,0
,,true,네모,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_343.png,서포트,,미보유,sv4a -「샤이니트레저 ex」,SV4a-343,SR,,0
,,true,메가저리더프 ex,https://mtg-kr.com/cardimage/poketcgM2a-235.png,포켓몬,,미보유,m2a -「메가드림」,M2a-235,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,서포트,,미보유,sm6b -「챔피언로드」,SM6b-062,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,,,보유중,sv6a -「나이트원더러」,SV6a-074,AR,,0
,25,,피카츄 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-223.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-223,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,,,보유중,sv11B -「블랙볼트」,SV11B-122,AR,,0
,,true,일격 우라오스 V,https://mtg-kr.com/cardimage/poketcgS8b-238.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-238,CSR,,0
,471,,글레이시아 V,https://mtg-kr.com/cardimage/poketcgS6a-076.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-076,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10P-076.png,,,미보유,s10P -「스페이스 저글러」,S10P-076,SR,,0
,,true,대도각참,https://mtg-kr.com/cardimage/poketcgSV1S-089.png,,,보유중,sv1S -「스칼렛 ex」,SV1S-089,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_087.png,,,미보유,sv2P -「스노해저드」,SV2P-087,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgMC-750.png,,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-750,없음,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-089.png,,,보유중,m2 -「인페르노X」,M2-089,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-121.png,,,미보유,s9 -「스타버스」,S9-121,HR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-107.png,,,미보유,s9 -「스타버스」,S9-107,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-082.png,,,보유중,m2 -「인페르노X」,M2-082,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_068.png,,,보유중,sv4K -「고대의 포효」,SV4K-068,AR,,0
,,true,음뱃,https://mtg-kr.com/cardimage/poketcgSV9-111.png,,,보유중,sv9 -「배틀파트너즈」,SV9-111,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgSV1V-086.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-086,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-075.png,,,보유중,m1L -「메가 브레이브」,M1L-075,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_083.png,,,미보유,sv7a -「낙원드래고나」,SV7a-083,SR,,0
,,,딩루 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_094.png,포켓몬,,미보유,sv2D -「클레이버스트」,SV2D-094,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11a-080.png,,,미보유,s11a -「백열의 아르카나」,S11a-080,SR,,0
,,true,그라에나,https://mtg-kr.com/cardimage/poketcgS9a-072.png,,,보유중,s9a -「배틀리전」,S9a-072,CHR,,0
,,true,리자몽 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,포켓몬,,미보유,sv3 - 「흑염의 지배자」,SV3-134,SAR,,0
,2,true,이상해풀,https://mtg-kr.com/cardimage/poketcgSV2a-167.png,포켓몬,,보유중,sv2a -「포켓몬 카드 151」,SV2a-167,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-202.png,,,보유중,m2a -「메가드림」,M2a-202,AR,,0
,25,,피카츄ex,https://mtg-kr.com/cardimage/poketcgMC-764.png,포켓몬,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-764,없음,,0
,,true,빛나는 뮤,,,,보유중,,,A,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_075.png,,,보유중,sv2D -「클레이버스트」,SV2D-075,AR,,0
,,true,메가리자몽X ex,https://mtg-kr.com/cardimage/poketcgM2-110.png,포켓몬,,미보유,m2 -「인페르노X」,M2-110,SAR,,0
,,true,팽도리,https://mtg-kr.com/cardimage/poketcgSM11b-052.png,,,등급카드,sm11b -「드림리그」,SM11b-052,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_078.png,,,보유중,sv2D -「클레이버스트」,SV2D-078,AR,,0
,,,따라큐 V,https://mtg-kr.com/cardimage/poketcgS8b-233.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-233,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_223.png,,,미보유,sm8b -「울트라샤이니」,SM8b-223,SSR,,0
,,true,리자몽,https://mtg-kr.com/cardimage/poketcgS8b-187.png,포켓몬,,보유중,s8b -「VMAX 클라이맥스」,S8b-187,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_069.png,,,보유중,sv4M -「미래의 일섬」,SV4M-069,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_094.png,,,미보유,sv1a -「트리플렛비트」,SV1a-094,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_086.png,,,미보유,sv2P -「스노해저드」,SV2P-086,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_139.png,,,미보유,sv3 - 「흑염의 지배자」,SV3-139,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_151.png,,,미보유,sm8b -「울트라샤이니」,SM8b-151,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-260.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-260,SR,,0
,,true,찌르꼬,https://mtg-kr.com/cardimage/poketcgSV1S-090.png,포켓몬,,보유중,sv1S -「스칼렛 ex」,SV1S-090,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_092.png,,,보유중,sv11W -「화이트플레어」,SV11W-092,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_076.png,,,미보유,sv3a -「레이징서프」,SV3a-076,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_086.png,,,미보유,sv2D -「클레이버스트」,SV2D-086,SR,,0
,785,true,카푸꼬꼬꼭 ex,https://mtg-kr.com/cardimage/poketcgSV3a-086.png,,,미보유,sv3a -「레이징서프」,SV3a-086,SAR,,0
,,true,타로,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_231.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-231,SAR,,0
,,,에브이 ex,https://mtg-kr.com/cardimage/poketcgSV8a-211.png,포켓몬,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-211,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-069.png,,,보유중,m1S -「메가 심포니아」,M1S-069,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_080.png,,,미보유,sv6a -「나이트원더러」,SV6a-080,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgSV1V-087.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-087,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_107.png,,,보유중,sv10 -「로켓단의 영광」,SV10-107,AR,,0
,,,그우린차 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_089.png,포켓몬,,미보유,sv5a -「크림슨헤이즈」,SV5a-089,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgSV9-110.png,,,보유중,sv9 -「배틀파트너즈」,SV9-110,AR,,0
,,,과미드라,https://mtg-kr.com/cardimage/poketcgSV9a-068.png,포켓몬,,보유중,sv9a -「열풍의 아레나」,SV9a-068,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_109.png,,,보유중,sv6 -「변환의 가면」,SV6-109,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-082.png,,,미보유,s10a -「다크판타스마」,S10a-082,,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_070.png,,,보유중,sv4K -「고대의 포효」,SV4K-070,AR,,0
,144,,가라르 프리져 V,https://mtg-kr.com/cardimage/poketcgS8b-230.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-230,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_161.png,,,미보유,sv11W -「화이트플레어」,SV11W-161,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-072.png,,,보유중,m1L -「메가 브레이브」,M1L-072,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11a-078.png,,,미보유,s11a -「백열의 아르카나」,S11a-078,SR,,0
,,true,보스의 지령,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_099.png,서포트,,미보유,sv1a -「트리플렛비트」,SV1a-099,SAR,,0
,,,엘레이드,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_057.png,포켓몬,,미보유,sm11b -「드림리그」,SM11b-057,CHR,,0
,,true,민화의 초대,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_197.png,,,미보유,sv2a -「포켓몬 카드 151」,SV2a-197,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_117.png,,,미보유,sv6 -「변환의 가면」,SV6-117,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_083.png,,,보유중,sv5K -「와일드포스」,SV5K-083,AR,,0
,,true,모야모의 찌리비크,https://mtg-kr.com/cardimage/poketcgSV9-104.png,,,보유중,sv9 -「배틀파트너즈」,SV9-104,AR,,0
,,true,두드리짱 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_093.png,,,미보유,sv2D -「클레이버스트」,SV2D-093,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-189.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-189,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,,,미보유,sv9 -「배틀파트너즈」,SV9-120,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_111.png,,,보유중,sv6 -「변환의 가면」,SV6-111,AR,,0
,,true,무쇠무인 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_213.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-213,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_082.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-082,SR,,0
,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_059.png,포켓몬,,미보유,sm6b -「챔피언로드」,SM6b-059,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,,,보유중,sv11W -「화이트플레어」,SV11W-157,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_104.png,,,보유중,sv6 -「변환의 가면」,SV6-104,AR,,0
,,true,자마젠타 V,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S12a/S12a_232.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-232,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-080.png,,,미보유,m1L -「메가 브레이브」,M1L-080,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_091.png,,,미보유,sv2D -「클레이버스트」,SV2D-091,SR,,0
,151,,뮤 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_205.png,포켓몬,,미보유,sv2a -「포켓몬 카드 151」,SV2a-205,SAR,,0
,,true,마라카치,https://mtg-kr.com/cardimage/poketcgSV9-101.png,,,보유중,sv9 -「배틀파트너즈」,SV9-101,AR,,0
,5,true,리자드,https://mtg-kr.com/cardimage/poketcgSV2a-169.png,포켓몬,,보유중,sv2a -「포켓몬 카드 151」,SV2a-169,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS12a-253.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-253,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-080.png,,,미보유,m1S -「메가 심포니아」,M1S-080,SR,,0
,,true,파오젠 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_093.png,,,미보유,sv2P -「스노해저드」,SV2P-093,SAR,,0
,471,,글레이시아 ex,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,포켓몬,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-206,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-095.png,,,미보유,m2 -「인페르노X」,M2-095,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-083.png,,,미보유,s10a -「다크판타스마」,S10a-083,,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_122.png,,,미보유,sv7 -「스텔라미라클」,SV7-122,SR,,0
,,true,팬텀,https://mtg-kr.com/cardimage/poketcgS10a-074.png,,,보유중,s10a -「다크판타스마」,S10a-074,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_095.png,,,미보유,sv1S -「스칼렛 ex」,SV1S-095,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,,,보유중,sv11W -「화이트플레어」,SV11W-118,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_077.png,,,보유중,sv5M -「사이버저지」,SV5M-077,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-230.png,,,미보유,m2a -「메가드림」,M2a-230,MA,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_089.png,,,미보유,sv5K -「와일드포스」,SV5K-089,SR,,0
,,true,한카리아스 V,https://mtg-kr.com/cardimage/poketcgS9a-084.png,,,미보유,s9a -「배틀리전」,S9a-084,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_144.png,,,보유중,sv11B -「블랙볼트」,SV11B-144,AR,,0
,,true,멜론,https://mtg-kr.com/cardimage/poketcgS12a-237.png,서포트,,미보유,s12a -「VSTAR 유니버스」,S12a-237,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,,,보유중,sv11W -「화이트플레어」,SV11W-101,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_077.png,,,미보유,sv6a -「나이트원더러」,SV6a-077,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_091.png,,,미보유,sv1a -「트리플렛비트」,SV1a-091,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_122.png,,,보유중,sv11W -「화이트플레어」,SV11W-122,AR,,0
,,true,뮤츠 GX,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_219.png,포켓몬,,미보유,sm8b -「울트라샤이니」,SM8b-219,SSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_075.png,,,보유중,sv4K -「고대의 포효」,SV4K-075,AR,,0
,,true,피나,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_096.png,서포트,,미보유,sv2P -「스노해저드」,SV2P-096,SAR,,0
,,true,뮤 ex,https://mtg-kr.com/cardimage/poketcgSV4a-327.png,포켓몬,,보유중,sv4a -「샤이니트레저 ex」,SV4a-327,SSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11-114.png,,,미보유,s11 -「로스트어비스」,S11-114,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_206.png,,,미보유,sm8b -「울트라샤이니」,SM8b-206,SSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_101.png,,,미보유,sv1a -「트리플렛비트」,SV1a-101,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10P-081.png,,,미보유,s10P -「스페이스 저글러」,S10P-081,HR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_205.png,,,미보유,sm8b -「울트라샤이니」,SM8b-205,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_072.png,,,보유중,sv9a -「열풍의 아레나」,SV9a-072,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_119.png,,,미보유,sv8 -「초전브레이커」,SV8-119,SR,,0
,,,오거폰 우물의 가면,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_208.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-208,SAR,,0
,,true,악뜨거,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,,,보유중,sv1a -「트리플렛비트」,SV1a-079,AR,,0
,,true,아이리스의 투지,https://mtg-kr.com/cardimage/poketcgM2a-248.png,,,미보유,m2a -「메가드림」,M2a-248,SAR,,0
,,true,코일,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_055.png,,,미보유,sm11b -「드림리그」,SM11b-055,CHR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-223.png,,,미보유,m2a -「메가드림」,M2a-223,MA,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_092.png,,,미보유,sv5M -「사이버저지」,SV5M-092,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_083.png,,,미보유,sv4M -「미래의 일섬」,SV4M-083,SR,,0
,,true,리피아 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-210.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-210,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-098.png,,,미보유,m2 -「인페르노X」,M2-098,SR,,0
,,true,메로엣타 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_170.png,포켓몬,,보유중,sv11B -「블랙볼트」,SV11B-170,SAR,,0
,,true,부르릉,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_117.png,,,보유중,sv3 - 「흑염의 지배자」,SV3-117,AR,,0
,,true,추명,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_195.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-195,SR,,0
,,true,마티스의 거래,https://mtg-kr.com/cardimage/poketcgM1L-091.png,,,미보유,m1L -「메가 브레이브」,M1L-091,SAR,,0
,,true,파라꼬,https://mtg-kr.com/cardimage/poketcgSV2P-082.png,,,보유중,sv2P -「스노해저드」,SV2P-082,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-071.png,,,보유중,m1S -「메가 심포니아」,M1S-071,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_077.png,,,미보유,sv7a -「낙원드래고나」,SV7a-077,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_120.png,,,미보유,sv6 -「변환의 가면」,SV6-120,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_120.png,,,미보유,sv8 -「초전브레이커」,SV8-120,SR,,0
,,true,드래펄트 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_221.png,,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-221,SAR,,0
,,true,프리져,https://mtg-kr.com/cardimage/poketcgSV9-102.png,,,보유중,sv9 -「배틀파트너즈」,SV9-102,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-228.png,,,미보유,m2a -「메가드림」,M2a-228,MA,,0
,551,,깜눈크,https://mtg-kr.com/cardimage/poketcgSV1S-087.png,포켓몬,,보유중,sv1S -「스칼렛 ex」,SV1S-087,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_094.png,,,보유중,sv1S -「스칼렛 ex」,SV1S-094,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-076.png,,,미보유,s9a -「배틀리전」,S9a-076,SR,,0
,,,날뛰는우레 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_222.png,포켓몬,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-222,SAR,,0
,,,블래키 Vmax,https://k-tcgpanda.com/cardimg/S/S6a/%EB%B8%94%EB%9E%98%ED%82%A4%20VMAX_S6a_095_KOR.jpg,포켓몬,,미보유,s6a -「이브이 히어로즈」,S6a-095,HR,,0
,,true,아쿠스타 V,https://mtg-kr.com/cardimage/poketcgS9a-083.png,,,보유중,s9a -「배틀리전」,S9a-083,CSR,,0
,,true,드레이어,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_092.png,,,보유중,sv11B -「블랙볼트」,SV11B-092,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_236.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-236,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_074.png,,,보유중,sv4K -「고대의 포효」,SV4K-074,AR,,0
,,true,무쇠암석 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_095.png,포켓몬,,보유중,sv5M -「사이버저지」,SV5M-095,SAR,,0
