raw_database_id,series,cardNumber,isLegacy,imageUrl,rarity,cardName,type,pokedexNumber,price,status,possessions,createdAt
,m2a -「메가드림」,M2a-219,true,https://mtg-kr.com/cardimage/poketcgM2a-219.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-177,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_177.png,S,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-098,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_098.png,SAR,웨이니발 ex,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-198,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_198.png,SR,비주기의 카리스마,,,0,미보유,,
,s9a -「배틀리전」,S9a-088,true,https://mtg-kr.com/cardimage/poketcgS9a-088.png,HR,,,,0,미보유,,
,m2a -「메가드림」,M2a-205,true,https://mtg-kr.com/cardimage/poketcgM2a-205.png,AR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-196,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_196.png,SR,,,,0,미보유,,
,m2 -「인페르노X」,M2-093,true,https://mtg-kr.com/cardimage/poketcgM2-093.png,SR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-194,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_194.png,SR,추명,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-278,true,https://mtg-kr.com/cardimage/poketcgS8b-278.png,UR,백마 버드렉스 Vmax,포켓몬,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-070,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_070.png,AR,,,,0,보유중,,
,sm6b -「챔피언로드」,SM6b-064,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_064.png,SR,,서포트,,0,미보유,,
,m1S -「메가 심포니아」,M1S-088,true,https://mtg-kr.com/cardimage/poketcgM1S-088.png,SAR,메가라티아스 ex,포켓몬,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-204,true,https://mtg-kr.com/cardimage/poketcgS12a-204.png,AR,비버니,,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-321,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_321.png,SSR,,,,0,보유중,,
,sv4M -「미래의 일섬」,SV4M-093,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_093.png,UR,,,,0,미보유,,
,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-751,true,https://mtg-kr.com/cardimage/poketcgMC-751.png,없음,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-193,,https://mtg-kr.com/cardimage/poketcgS12a-193.png,AR,자포코일,포켓몬,462,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_087.png,SR,,,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-082,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_082.png,SR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-121,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_121.png,AR,,,,0,보유중,,
,m1L -「메가 브레이브」,M1L-079,true,https://mtg-kr.com/cardimage/poketcgM1L-079.png,SR,,,,0,미보유,,
,m2a -「메가드림」,M2a-208,true,https://mtg-kr.com/cardimage/poketcgM2a-208.png,AR,,,,0,보유중,,
,s11a -「백열의 아르카나」,S11a-073,true,https://mtg-kr.com/cardimage/poketcgS11a-073.png,CHR,루브도,포켓몬,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-086,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_086.png,SR,,,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-095,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_095.png,UR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-224,true,https://mtg-kr.com/cardimage/poketcgSV8a-224.png,SAR,이브이 ex,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-082,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_082.png,SR,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-130,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_130.png,AR,,,,0,보유중,,
,sv7a -「낙원드래고나」,SV7a-066,true,https://mtg-kr.com/cardimage/poketcgSV7a-066.png,AR,마셰이드,,,0,보유중,,
,sv10 -「로켓단의 영광」,SV10-122,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_122.png,SR,,,,0,미보유,,
,s11 -「로스트어비스」,S11-108,true,https://mtg-kr.com/cardimage/poketcgS11-108.png,SR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-097,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_097.png,AR,,,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-199,true,https://mtg-kr.com/cardimage/poketcgS12a-199.png,AR,밀탱크,포켓몬,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-229,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_229.png,SAR,제빈,,,0,미보유,,
,sv6a -「나이트원더러」,SV6a-073,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_073.png,AR,,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-066,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_066.png,AR,,,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-180,,https://mtg-kr.com/cardimage/poketcgS12a-180.png,AR,에레키블,포켓몬,466,0,보유중,,
,s9a -「배틀리전」,S9a-087,true,https://mtg-kr.com/cardimage/poketcgS9a-087.png,HR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-244,true,https://mtg-kr.com/cardimage/poketcgS12a-244.png,SAR,체렌의 배려심,서포트,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-206,true,https://mtg-kr.com/cardimage/poketcgS12a-206.png,AR,모부기,포켓몬,,0,보유중,,
,sv4M -「미래의 일섬」,SV4M-077,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_077.png,AR,,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-142,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,AR,,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-082,true,https://mtg-kr.com/cardimage/poketcgSV1a-082.png,AR,아꾸왁,,,0,보유중,,
,sm10b -「스카이레전드」,SM10b-062,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_062.png,SR,,서포트,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-252,true,https://mtg-kr.com/cardimage/poketcgS12a-252.png,SR,,,,0,미보유,,
,s10P -「스페이스 저글러」,S10P-087,true,https://mtg-kr.com/cardimage/poketcgS10P-087.png,UR,,스타디움,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-170,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,SAR,탱탱겔 ex,,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-083,,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,AR,랄토스,포켓몬,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-343,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_343.png,SR,네모,서포트,,0,미보유,,
,m2a -「메가드림」,M2a-235,true,https://mtg-kr.com/cardimage/poketcgM2a-235.png,SAR,메가저리더프 ex,포켓몬,,0,미보유,,
,sm6b -「챔피언로드」,SM6b-062,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,SR,,서포트,,0,미보유,,
,sv6a -「나이트원더러」,SV6a-074,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-223,,https://mtg-kr.com/cardimage/poketcgS8b-223.png,CSR,피카츄 Vmax,포켓몬,25,0,미보유,,
,sv11B -「블랙볼트」,SV11B-122,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-238,true,https://mtg-kr.com/cardimage/poketcgS8b-238.png,CSR,일격 우라오스 V,포켓몬,,0,미보유,,
,s6a -「이브이 히어로즈」,S6a-076,,https://mtg-kr.com/cardimage/poketcgS6a-076.png,SR,글레이시아 V,포켓몬,471,0,보유중,,
,s10P -「스페이스 저글러」,S10P-076,true,https://mtg-kr.com/cardimage/poketcgS10P-076.png,SR,,,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-089,true,https://mtg-kr.com/cardimage/poketcgSV1S-089.png,AR,대도각참,,,0,보유중,,
,sv2P -「스노해저드」,SV2P-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_087.png,SR,,,,0,미보유,,
,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-750,true,https://mtg-kr.com/cardimage/poketcgMC-750.png,없음,,,,0,미보유,,
,m2 -「인페르노X」,M2-089,true,https://mtg-kr.com/cardimage/poketcgM2-089.png,AR,,,,0,보유중,,
,s9 -「스타버스」,S9-121,true,https://mtg-kr.com/cardimage/poketcgS9-121.png,HR,,,,0,미보유,,
,s9 -「스타버스」,S9-107,true,https://mtg-kr.com/cardimage/poketcgS9-107.png,SR,,,,0,미보유,,
,m2 -「인페르노X」,M2-082,true,https://mtg-kr.com/cardimage/poketcgM2-082.png,AR,,,,0,보유중,,
,sv4K -「고대의 포효」,SV4K-068,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_068.png,AR,,,,0,보유중,,
,sv9 -「배틀파트너즈」,SV9-111,true,https://mtg-kr.com/cardimage/poketcgSV9-111.png,AR,음뱃,,,0,보유중,,
,sv1V -「바이올렛 ex」,SV1V-086,true,https://mtg-kr.com/cardimage/poketcgSV1V-086.png,AR,,,,0,보유중,,
,m1L -「메가 브레이브」,M1L-075,true,https://mtg-kr.com/cardimage/poketcgM1L-075.png,AR,,,,0,보유중,,
,sv7a -「낙원드래고나」,SV7a-083,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_083.png,SR,,,,0,미보유,,
,sv2D -「클레이버스트」,SV2D-094,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_094.png,SAR,딩루 ex,포켓몬,,0,미보유,,
,s11a -「백열의 아르카나」,S11a-080,true,https://mtg-kr.com/cardimage/poketcgS11a-080.png,SR,,,,0,미보유,,
,s9a -「배틀리전」,S9a-072,true,https://mtg-kr.com/cardimage/poketcgS9a-072.png,CHR,그라에나,,,0,보유중,,
,sv3 - 「흑염의 지배자」,SV3-134,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,SAR,리자몽 ex,포켓몬,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-167,true,https://mtg-kr.com/cardimage/poketcgSV2a-167.png,AR,이상해풀,포켓몬,2,0,보유중,,
,m2a -「메가드림」,M2a-202,true,https://mtg-kr.com/cardimage/poketcgM2a-202.png,AR,,,,0,보유중,,
,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-764,,https://mtg-kr.com/cardimage/poketcgMC-764.png,없음,피카츄ex,포켓몬,25,0,미보유,,
,,,true,,A,빛나는 뮤,,,0,보유중,,
,sv2D -「클레이버스트」,SV2D-075,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_075.png,AR,,,,0,보유중,,
,m2 -「인페르노X」,M2-110,true,https://mtg-kr.com/cardimage/poketcgM2-110.png,SAR,메가리자몽X ex,포켓몬,,0,미보유,,
,sm11b -「드림리그」,SM11b-052,true,https://mtg-kr.com/cardimage/poketcgSM11b-052.png,CHR,팽도리,,,0,등급카드,,
,sv2D -「클레이버스트」,SV2D-078,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_078.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-233,,https://mtg-kr.com/cardimage/poketcgS8b-233.png,CSR,따라큐 V,포켓몬,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-223,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_223.png,SSR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-187,true,https://mtg-kr.com/cardimage/poketcgS8b-187.png,CHR,리자몽,포켓몬,,0,보유중,,
,sv4M -「미래의 일섬」,SV4M-069,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_069.png,AR,,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-094,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_094.png,SR,,,,0,미보유,,
,sv2P -「스노해저드」,SV2P-086,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_086.png,SR,,,,0,미보유,,
,sv3 - 「흑염의 지배자」,SV3-139,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_139.png,UR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-151,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_151.png,SR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-260,true,https://mtg-kr.com/cardimage/poketcgS8b-260.png,SR,,서포트,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-090,true,https://mtg-kr.com/cardimage/poketcgSV1S-090.png,AR,찌르꼬,포켓몬,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-092,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_092.png,AR,,,,0,보유중,,
,sv3a -「레이징서프」,SV3a-076,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_076.png,SR,,,,0,미보유,,
,sv2D -「클레이버스트」,SV2D-086,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_086.png,SR,,,,0,미보유,,
,sv3a -「레이징서프」,SV3a-086,true,https://mtg-kr.com/cardimage/poketcgSV3a-086.png,SAR,카푸꼬꼬꼭 ex,,785,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-231,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_231.png,SAR,타로,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-211,,https://mtg-kr.com/cardimage/poketcgSV8a-211.png,SAR,에브이 ex,포켓몬,,0,보유중,,
,m1S -「메가 심포니아」,M1S-069,true,https://mtg-kr.com/cardimage/poketcgM1S-069.png,AR,,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-080,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_080.png,SR,,,,0,미보유,,
,sv1V -「바이올렛 ex」,SV1V-087,true,https://mtg-kr.com/cardimage/poketcgSV1V-087.png,AR,,,,0,보유중,,
,sv10 -「로켓단의 영광」,SV10-107,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_107.png,AR,,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-089,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_089.png,SAR,그우린차 ex,포켓몬,,0,미보유,,
,sv9 -「배틀파트너즈」,SV9-110,true,https://mtg-kr.com/cardimage/poketcgSV9-110.png,AR,,,,0,보유중,,
,sv9a -「열풍의 아레나」,SV9a-068,,https://mtg-kr.com/cardimage/poketcgSV9a-068.png,AR,과미드라,포켓몬,,0,보유중,,
,sv6 -「변환의 가면」,SV6-109,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_109.png,AR,,,,0,보유중,,
,s10a -「다크판타스마」,S10a-082,true,https://mtg-kr.com/cardimage/poketcgS10a-082.png,,,,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-070,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_070.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-230,,https://mtg-kr.com/cardimage/poketcgS8b-230.png,CSR,가라르 프리져 V,포켓몬,144,0,미보유,,
,sv11W -「화이트플레어」,SV11W-161,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_161.png,SR,,,,0,미보유,,
,m1L -「메가 브레이브」,M1L-072,true,https://mtg-kr.com/cardimage/poketcgM1L-072.png,AR,,,,0,보유중,,
,s11a -「백열의 아르카나」,S11a-078,true,https://mtg-kr.com/cardimage/poketcgS11a-078.png,SR,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-099,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_099.png,SAR,보스의 지령,서포트,,0,미보유,,
,sm11b -「드림리그」,SM11b-057,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_057.png,CHR,엘레이드,포켓몬,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-197,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_197.png,SR,민화의 초대,,,0,미보유,,
,sv6 -「변환의 가면」,SV6-117,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_117.png,SR,,,,0,미보유,,
,sv5K -「와일드포스」,SV5K-083,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_083.png,AR,,,,0,보유중,,
,sv9 -「배틀파트너즈」,SV9-104,true,https://mtg-kr.com/cardimage/poketcgSV9-104.png,AR,모야모의 찌리비크,,,0,보유중,,
,sv2D -「클레이버스트」,SV2D-093,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_093.png,SAR,두드리짱 ex,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-189,true,https://mtg-kr.com/cardimage/poketcgS8b-189.png,CHR,,,,0,보유중,,
,sv9 -「배틀파트너즈」,SV9-120,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_120.png,SR,,,,0,미보유,,
,sv6 -「변환의 가면」,SV6-111,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_111.png,AR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-213,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_213.png,SAR,무쇠무인 ex,포켓몬,,0,미보유,,
,sv5a -「크림슨헤이즈」,SV5a-082,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_082.png,SR,,,,0,미보유,,
,sm6b -「챔피언로드」,SM6b-059,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_059.png,SR,,포켓몬,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-157,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,AR,,,,0,보유중,,
,sv6 -「변환의 가면」,SV6-104,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_104.png,AR,,,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-232,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S12a/S12a_232.png,SAR,자마젠타 V,포켓몬,,0,보유중,,
,m1L -「메가 브레이브」,M1L-080,true,https://mtg-kr.com/cardimage/poketcgM1L-080.png,SR,,,,0,미보유,,
,sv2D -「클레이버스트」,SV2D-091,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_091.png,SR,,,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-205,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_205.png,SAR,뮤 ex,포켓몬,151,0,미보유,,
,sv9 -「배틀파트너즈」,SV9-101,true,https://mtg-kr.com/cardimage/poketcgSV9-101.png,AR,마라카치,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-169,true,https://mtg-kr.com/cardimage/poketcgSV2a-169.png,AR,리자드,포켓몬,5,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-253,true,https://mtg-kr.com/cardimage/poketcgS12a-253.png,SR,,,,0,미보유,,
,m1S -「메가 심포니아」,M1S-080,true,https://mtg-kr.com/cardimage/poketcgM1S-080.png,SR,,,,0,미보유,,
,sv2P -「스노해저드」,SV2P-093,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_093.png,SAR,파오젠 ex,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-206,,https://mtg-kr.com/cardimage/poketcgSV8a-206.png,SAR,글레이시아 ex,포켓몬,471,0,보유중,,
,m2 -「인페르노X」,M2-095,true,https://mtg-kr.com/cardimage/poketcgM2-095.png,SR,,,,0,미보유,,
,s10a -「다크판타스마」,S10a-083,true,https://mtg-kr.com/cardimage/poketcgS10a-083.png,,,,,0,미보유,,
,sv7 -「스텔라미라클」,SV7-122,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_122.png,SR,,,,0,미보유,,
,s10a -「다크판타스마」,S10a-074,true,https://mtg-kr.com/cardimage/poketcgS10a-074.png,CHR,팬텀,,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-095,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_095.png,SR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-118,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,AR,,,,0,보유중,,
,sv5M -「사이버저지」,SV5M-077,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_077.png,AR,,,,0,보유중,,
,m2a -「메가드림」,M2a-230,true,https://mtg-kr.com/cardimage/poketcgM2a-230.png,MA,,,,0,미보유,,
,sv5K -「와일드포스」,SV5K-089,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_089.png,SR,,,,0,미보유,,
,s9a -「배틀리전」,S9a-084,true,https://mtg-kr.com/cardimage/poketcgS9a-084.png,CSR,한카리아스 V,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-144,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_144.png,AR,,,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-237,true,https://mtg-kr.com/cardimage/poketcgS12a-237.png,SAR,멜론,서포트,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-101,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,AR,,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-077,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_077.png,SR,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-091,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_091.png,SR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-122,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_122.png,AR,,,,0,보유중,,
,sm8b -「울트라샤이니」,SM8b-219,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_219.png,SSR,뮤츠 GX,포켓몬,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-075,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_075.png,AR,,,,0,보유중,,
,sv2P -「스노해저드」,SV2P-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_096.png,SAR,피나,서포트,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-327,true,https://mtg-kr.com/cardimage/poketcgSV4a-327.png,SSR,뮤 ex,포켓몬,,0,보유중,,
